functional,species,month,date,location,site,site.id,site.grp,start,end,turbidity.ntu,turbidity.group,visibility.m,salinity.psu,tds.ppt,do.mg.l,do.%.sat,turbidity.probe,nitrate.mg.l,nitrate.mv,temp.c,max.turbidity.probe,tl,depth,followed.min,turf.total,unk.oth.macro.total,d.versluysii.total,g.salicornia.total,coral.total,btw.branches.total,cca.total,sponge.total,other.total,total.total,turf,macro,coral,cca,sponge,mucus,other,total,turf.avg,macro.avg,coral.avg,cca.avg,sponge.avg,mucus.avg,other.avg,total.avg,ses,comments,diver,bc.branching,bc.rubble,bc.rock,bc.sand,bc.sponge,bc.plate,bc.cca,bc.turf,bc.macro
Grazer,Z. velifer,1,1/12/2023,L1 - South Bay,1,L1S1,A,15:05,15:50,1.384,<1.5,-,35.96,34.81,6.96,104.57,2.49,-,-,25.88714333,2.637129,5.0,1.5,3,21,11,0,0,0,0,0,0,0,32,7.0,3.7,0.0,0.0,0.0,0.0,0.0,10.7,2.5,1.2,0.0,0.0,0.0,0.0,0.0,3.7,-,-,KG,24.83,24.08,4.33,20.83,9.75,0.00,2.58,13.33,0.25
Grazer,Z. velifer,1,1/12/2023,L1 - South Bay,1,L1S1,A,15:05,15:50,1.384,<1.5,-,35.96,34.81,6.96,104.57,2.49,-,-,25.88714333,2.637129,7.0,1.5,2.5,9,6,0,0,0,0,0,0,0,15,3.6,2.4,0.0,0.0,0.0,0.0,0.0,6.0,2.5,1.2,0.0,0.0,0.0,0.0,0.0,3.7,-,-,KG,24.83,24.08,4.33,20.83,9.75,0.00,2.58,13.33,0.25
Grazer,Z. velifer,1,1/19/2023,L1 - South Bay,2,L1S2,C,9:50,10:45,0.96,<1.5,-,35.84,34.71,6.78,101.66,2.65,-,-,25.826337,2.765549,5.0,1,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-,-,KG,48.67,10.92,0.25,7.42,2.92,0.75,7.83,16.67,4.58
Grazer,Z. velifer,1,1/19/2023,L1 - South Bay,2,L1S2,C,9:50,10:45,0.96,<1.5,-,35.84,34.71,6.78,101.66,2.65,-,-,25.826337,2.765549,12.0,1.5,3,6,0,0,0,0,0,0,0,0,6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-,-,KG,48.67,10.92,0.25,7.42,2.92,0.75,7.83,16.67,4.58
Grazer,Z. velifer,1,1/19/2023,L1 - South Bay,2,L1S2,C,9:50,10:45,0.96,<1.5,-,35.84,34.71,6.78,101.66,2.65,-,-,25.826337,2.765549,10.0,1,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-,-,KG,48.67,10.92,0.25,7.42,2.92,0.75,7.83,16.67,4.58
Grazer,Z. velifer,1,1/19/2023,L1 - South Bay,2,L1S2,C,9:50,10:45,0.96,<1.5,-,35.84,34.71,6.78,101.66,2.65,-,-,25.826337,2.765549,5.0,0.5,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-,-,KG,48.67,10.92,0.25,7.42,2.92,0.75,7.83,16.67,4.58
Grazer,Z. velifer,1,1/19/2023,L1 - South Bay,2,L1S2,C,9:50,10:45,0.96,<1.5,-,35.84,34.71,6.78,101.66,2.65,-,-,25.826337,2.765549,4.0,0.5,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-,-,KG,48.67,10.92,0.25,7.42,2.92,0.75,7.83,16.67,4.58
Grazer,Z. velifer,1,1/12/2023,L1 - South Bay,3,L1S3,B,14:00,14:45,1.127,<1.5,-,36.31,35.10,7.30,111.01,2.62,-,-,26.50806825,3.389059,8.0,1,3,3,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,1.1,0.0,0.0,0.0,0.0,0.0,3.3,-,-,KG,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Grazer,Z. velifer,1,1/12/2023,L1 - South Bay,3,L1S3,B,14:00,14:45,1.127,<1.5,-,36.31,35.10,7.30,111.01,2.62,-,-,26.50806825,3.389059,5.0,1.5,3,16,17,0,0,0,0,0,0,0,33,5.3,5.7,0.0,0.0,0.0,0.0,0.0,11.0,2.2,1.1,0.0,0.0,0.0,0.0,0.0,3.3,-,-,KG,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Grazer,Z. velifer,1,1/12/2023,L1 - South Bay,3,L1S3,B,14:00,14:45,1.127,<1.5,-,36.31,35.10,7.30,111.01,2.62,-,-,26.50806825,3.389059,7.0,1.5,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.1,0.0,0.0,0.0,0.0,0.0,3.3,-,-,KG,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Grazer,Z. velifer,1,1/12/2023,L1 - South Bay,3,L1S3,B,14:00,14:45,1.127,<1.5,-,36.31,35.10,7.30,111.01,2.62,-,-,26.50806825,3.389059,13.0,1,3,0,0,0,0,0,8,0,0,0,8,2.7,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.2,1.1,0.0,0.0,0.0,0.0,0.0,3.3,-,turf,TS,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Grazer,Z. velifer,1,1/12/2023,L1 - South Bay,3,L1S3,B,14:00,14:45,1.127,<1.5,-,36.31,35.10,7.30,111.01,2.62,-,-,26.50806825,3.389059,15.0,1,3,0,0,0,0,0,6,0,0,0,6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.2,1.1,0.0,0.0,0.0,0.0,0.0,3.3,-,turf,TS,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Grazer,Z. velifer,1,1/18/2023,L2 - Mid Bay,1,L2S1,C,10:25,11:10,0.474,<1.5,-,35.98,34.83,7.56,113.22,2.65,-,-,25.71972925,2.809006,5.0,0.5,3,1,0,0,0,0,0,0,0,0,1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.5,-,-,KG,55.83,4.58,0.00,1.00,0.00,0.08,6.33,23.83,8.33
Grazer,Z. velifer,1,1/18/2023,L2 - Mid Bay,1,L2S1,C,10:25,11:10,0.474,<1.5,-,35.98,34.83,7.56,113.22,2.65,-,-,25.71972925,2.809006,8.0,0.5,3,5,0,0,0,0,0,0,0,0,5,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.5,-,-,KG,55.83,4.58,0.00,1.00,0.00,0.08,6.33,23.83,8.33
Grazer,Z. velifer,1,1/18/2023,L2 - Mid Bay,1,L2S1,C,10:25,11:10,0.474,<1.5,-,35.98,34.83,7.56,113.22,2.65,-,-,25.71972925,2.809006,6.0,0.5,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.5,-,-,KG,55.83,4.58,0.00,1.00,0.00,0.08,6.33,23.83,8.33
Grazer,Z. velifer,1,1/18/2023,L2 - Mid Bay,1,L2S1,C,10:25,11:10,0.474,<1.5,-,35.98,34.83,7.56,113.22,2.65,-,-,25.71972925,2.809006,10.0,0.5,3,0,2,0,0,0,0,0,0,0,2,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.5,-,-,KG,55.83,4.58,0.00,1.00,0.00,0.08,6.33,23.83,8.33
Grazer,Z. velifer,1,1/18/2023,L2 - Mid Bay,1,L2S1,C,10:25,11:10,0.474,<1.5,-,35.98,34.83,7.56,113.22,2.65,-,-,25.71972925,2.809006,11.0,0.5,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.5,-,-,KG,55.83,4.58,0.00,1.00,0.00,0.08,6.33,23.83,8.33
Grazer,Z. velifer,1,1/18/2023,L2 - Mid Bay,2,L2S2,C,11:35,12:10,0.338,<1.5,-,36.24,35.04,7.80,118.02,2.74,-,-,26.27922529,2.862678,4.0,0.5,3,6,0,0,0,0,0,0,0,0,6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,-,-,KG,48.67,6.58,0.08,4.67,0.42,0.08,9.83,22.17,7.50
Grazer,Z. velifer,1,1/18/2023,L2 - Mid Bay,2,L2S2,C,11:35,12:10,0.338,<1.5,-,36.24,35.04,7.80,118.02,2.74,-,-,26.27922529,2.862678,6.0,0.5,3,3,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,-,-,KG,48.67,6.58,0.08,4.67,0.42,0.08,9.83,22.17,7.50
Grazer,Z. velifer,1,1/18/2023,L2 - Mid Bay,2,L2S2,C,11:35,12:10,0.338,<1.5,-,36.24,35.04,7.80,118.02,2.74,-,-,26.27922529,2.862678,6.0,0.5,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,-,-,KG,48.67,6.58,0.08,4.67,0.42,0.08,9.83,22.17,7.50
Grazer,Z. velifer,1,1/18/2023,L2 - Mid Bay,2,L2S2,C,11:35,12:10,0.338,<1.5,-,36.24,35.04,7.80,118.02,2.74,-,-,26.27922529,2.862678,7.0,0.5,3,2,0,0,0,0,0,0,0,0,2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,-,-,KG,48.67,6.58,0.08,4.67,0.42,0.08,9.83,22.17,7.50
Grazer,Z. velifer,1,1/18/2023,L2 - Mid Bay,2,L2S2,C,11:35,12:10,0.338,<1.5,-,36.24,35.04,7.80,118.02,2.74,-,-,26.27922529,2.862678,6.0,0.5,2.33333,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,-,-,KG,48.67,6.58,0.08,4.67,0.42,0.08,9.83,22.17,7.50
Grazer,Z. velifer,1,1/18/2023,L2 - Mid Bay,3,L2S3,B,12:40,13:20,0.467,<1.5,-,36.21,35.01,7.49,113.93,2.75,-,-,26.62304233,2.85621,3.0,0.5,3,5,0,0,0,0,0,0,0,0,5,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.9,-,-,KG,45.25,8.00,0.25,4.25,1.00,0.08,10.83,20.58,9.75
Grazer,Z. velifer,1,1/18/2023,L2 - Mid Bay,3,L2S3,B,12:40,13:20,0.467,<1.5,-,36.21,35.01,7.49,113.93,2.75,-,-,26.62304233,2.85621,6.0,0.5,3,19,0,0,0,0,0,0,0,0,19,6.3,0.0,0.0,0.0,0.0,0.0,0.0,6.3,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.9,-,-,KG,45.25,8.00,0.25,4.25,1.00,0.08,10.83,20.58,9.75
Grazer,Z. velifer,1,1/18/2023,L2 - Mid Bay,3,L2S3,B,12:40,13:20,0.467,<1.5,-,36.21,35.01,7.49,113.93,2.75,-,-,26.62304233,2.85621,5.0,0.5,3,2,0,0,0,0,0,0,0,0,2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.9,-,-,KG,45.25,8.00,0.25,4.25,1.00,0.08,10.83,20.58,9.75
Grazer,Z. velifer,1,1/18/2023,L2 - Mid Bay,3,L2S3,B,12:40,13:20,0.467,<1.5,-,36.21,35.01,7.49,113.93,2.75,-,-,26.62304233,2.85621,4.0,0.5,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.9,-,-,KG,45.25,8.00,0.25,4.25,1.00,0.08,10.83,20.58,9.75
Grazer,Z. velifer,1,1/18/2023,L2 - Mid Bay,3,L2S3,B,12:40,13:20,0.467,<1.5,-,36.21,35.01,7.49,113.93,2.75,-,-,26.62304233,2.85621,4.0,0.5,3,3,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.9,-,-,KG,45.25,8.00,0.25,4.25,1.00,0.08,10.83,20.58,9.75
Grazer,Z. velifer,1,1/18/2023,L3 - North Bay,1,L3S1,A,16:05,16:35,2.16,-,-,35.86,34.70,8.44,128.95,2.87,-,-,26.99304308,3.286783,7.0,0.5,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,3.8,-,-,KG,15.17,4.00,0.83,18.25,0.58,0.00,6.50,4.25,50.42
Grazer,Z. velifer,1,1/18/2023,L3 - North Bay,1,L3S1,A,16:05,16:35,2.16,-,-,35.86,34.70,8.44,128.95,2.87,-,-,26.99304308,3.286783,8.0,0.5,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,3.8,-,-,KG,15.17,4.00,0.83,18.25,0.58,0.00,6.50,4.25,50.42
Grazer,Z. velifer,1,1/18/2023,L3 - North Bay,1,L3S1,A,16:05,16:35,2.16,-,-,35.86,34.70,8.44,128.95,2.87,-,-,26.99304308,3.286783,7.0,0.5,3,45,0,0,0,0,0,0,0,0,45,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,3.8,-,-,KG,15.17,4.00,0.83,18.25,0.58,0.00,6.50,4.25,50.42
Grazer,Z. velifer,1,1/18/2023,L3 - North Bay,1,L3S1,A,16:05,16:35,2.16,-,-,35.86,34.70,8.44,128.95,2.87,-,-,26.99304308,3.286783,6.0,0.5,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,3.8,-,-,KG,15.17,4.00,0.83,18.25,0.58,0.00,6.50,4.25,50.42
Grazer,Z. velifer,1,1/18/2023,L3 - North Bay,1,L3S1,A,16:05,16:35,2.16,-,-,35.86,34.70,8.44,128.95,2.87,-,-,26.99304308,3.286783,7.0,0.5,2.75,11,0,0,0,0,0,0,0,0,11,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,3.8,-,-,KG,15.17,4.00,0.83,18.25,0.58,0.00,6.50,4.25,50.42
Grazer,Z. velifer,1,1/18/2023,L3 - North Bay,2,L3S2,C,15:05,15:45,1.062,<1.5,-,35.72,34.59,8.30,125.91,2.73,-,-,26.61488094,2.875522,5.0,0.5,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.6,0.0,0.0,0.0,0.0,0.0,3.9,-,-,KG,41.58,5.50,0.25,0.00,1.25,0.42,29.33,16.75,4.92
Grazer,Z. velifer,1,1/18/2023,L3 - North Bay,2,L3S2,C,15:05,15:45,1.062,<1.5,-,35.72,34.59,8.30,125.91,2.73,-,-,26.61488094,2.875522,7.0,0.5,3,3,8,0,0,0,0,0,0,0,11,1.0,2.7,0.0,0.0,0.0,0.0,0.0,3.7,2.3,1.6,0.0,0.0,0.0,0.0,0.0,3.9,-,-,KG,41.58,5.50,0.25,0.00,1.25,0.42,29.33,16.75,4.92
Grazer,Z. velifer,1,1/18/2023,L3 - North Bay,2,L3S2,C,15:05,15:45,1.062,<1.5,-,35.72,34.59,8.30,125.91,2.73,-,-,26.61488094,2.875522,7.0,0.5,2.5,5,0,0,0,0,0,0,0,0,5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.3,1.6,0.0,0.0,0.0,0.0,0.0,3.9,-,-,KG,41.58,5.50,0.25,0.00,1.25,0.42,29.33,16.75,4.92
Grazer,Z. velifer,1,1/18/2023,L3 - North Bay,2,L3S2,C,15:05,15:45,1.062,<1.5,-,35.72,34.59,8.30,125.91,2.73,-,-,26.61488094,2.875522,9.0,0.5,3,4,16,0,0,0,0,0,0,0,20,1.3,5.3,0.0,0.0,0.0,0.0,0.0,6.7,2.3,1.6,0.0,0.0,0.0,0.0,0.0,3.9,-,-,KG,41.58,5.50,0.25,0.00,1.25,0.42,29.33,16.75,4.92
Grazer,Z. velifer,1,1/18/2023,L3 - North Bay,2,L3S2,C,15:05,15:45,1.062,<1.5,-,35.72,34.59,8.30,125.91,2.73,-,-,26.61488094,2.875522,6.0,0.5,3,22,0,0,0,0,0,0,0,0,22,7.3,0.0,0.0,0.0,0.0,0.0,0.0,7.3,2.3,1.6,0.0,0.0,0.0,0.0,0.0,3.9,-,-,KG,41.58,5.50,0.25,0.00,1.25,0.42,29.33,16.75,4.92
Grazer,Z. velifer,1,1/18/2023,L3 - North Bay,3,L3S3,C,14:00,14:40,0.241,<1.5,-,35.92,34.77,8.22,123.81,2.70,-,-,26.09917882,2.767173,6.0,0.5,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,-,-,KG,56.00,4.92,0.67,0.00,0.33,0.08,24.42,10.92,2.67
Grazer,Z. velifer,1,1/18/2023,L3 - North Bay,3,L3S3,C,14:00,14:40,0.241,<1.5,-,35.92,34.77,8.22,123.81,2.70,-,-,26.09917882,2.767173,5.0,0.5,3,0,3,0,0,0,0,0,0,0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,-,-,KG,56.00,4.92,0.67,0.00,0.33,0.08,24.42,10.92,2.67
Grazer,Z. velifer,2,2/3/2023,L1 - South Bay,1,L1S1,A,11:00,11:30,2.628,-,2.61,34.93,33.94,5.97,87.61,2.49,-,-,24.9171428,2.561598,5.0,1.5,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,13.3,,-,KG,24.83,24.08,4.33,20.83,9.75,0.00,2.58,13.33,0.25
Grazer,Z. velifer,2,2/3/2023,L1 - South Bay,1,L1S1,A,11:00,11:30,2.628,-,2.61,34.93,33.94,5.97,87.61,2.49,-,-,24.9171428,2.561598,5.0,1.5,3,37,0,0,0,0,0,0,0,0,37,12.3,0.0,0.0,0.0,0.0,0.0,0.0,12.3,13.3,0.0,0.0,0.0,0.0,0.0,0.0,13.3,Y,-,KG,24.83,24.08,4.33,20.83,9.75,0.00,2.58,13.33,0.25
Grazer,Z. velifer,2,2/3/2023,L1 - South Bay,1,L1S1,A,11:00,11:30,2.628,-,2.61,34.93,33.94,5.97,87.61,2.49,-,-,24.9171428,2.561598,6.0,0.5,3,85,0,0,0,0,0,0,0,0,85,28.3,0.0,0.0,0.0,0.0,0.0,0.0,28.3,13.3,0.0,0.0,0.0,0.0,0.0,0.0,13.3,Y,-,TS,24.83,24.08,4.33,20.83,9.75,0.00,2.58,13.33,0.25
Grazer,Z. velifer,2,2/3/2023,L1 - South Bay,1,L1S1,A,11:00,11:30,2.628,-,2.61,34.93,33.94,5.97,87.61,2.49,-,-,24.9171428,2.561598,10.0,0.5,3,40,0,0,0,0,0,0,0,0,40,13.3,0.0,0.0,0.0,0.0,0.0,0.0,13.3,13.3,0.0,0.0,0.0,0.0,0.0,0.0,13.3,Y,-,TS,24.83,24.08,4.33,20.83,9.75,0.00,2.58,13.33,0.25
Grazer,Z. velifer,2,2/3/2023,L1 - South Bay,1,L1S1,A,11:00,11:30,2.628,-,2.61,34.93,33.94,5.97,87.61,2.49,-,-,24.9171428,2.561598,8.0,1,3,22,0,0,0,0,30,0,0,0,52,17.3,0.0,0.0,0.0,0.0,0.0,0.0,17.3,13.3,0.0,0.0,0.0,0.0,0.0,0.0,13.3,Y,turf,TS,24.83,24.08,4.33,20.83,9.75,0.00,2.58,13.33,0.25
Grazer,Z. velifer,2,2/3/2023,L1 - South Bay,1,L1S1,A,11:00,11:30,2.628,-,2.61,34.93,33.94,5.97,87.61,2.49,-,-,24.9171428,2.561598,1.8,1,3,26,0,0,0,0,0,0,0,0,26,8.7,0.0,0.0,0.0,0.0,0.0,0.0,8.7,13.3,0.0,0.0,0.0,0.0,0.0,0.0,13.3,Y,-,JYR,24.83,24.08,4.33,20.83,9.75,0.00,2.58,13.33,0.25
Grazer,Z. velifer,2,2/3/2023,L1 - South Bay,2,L1S2,C,10:00,10:35,0.766,<1.5,4.66,34.81,33.85,6.77,98.87,2.47,-,-,24.64286194,2.54135,7.0,1.5,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.8,,-,KG,48.67,10.92,0.25,7.42,2.92,0.75,7.83,16.67,4.58
Grazer,Z. velifer,2,2/3/2023,L1 - South Bay,2,L1S2,C,10:00,10:35,0.766,<1.5,4.66,34.81,33.85,6.77,98.87,2.47,-,-,24.64286194,2.54135,15.0,2,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.8,,-,KG,48.67,10.92,0.25,7.42,2.92,0.75,7.83,16.67,4.58
Grazer,Z. velifer,2,2/3/2023,L1 - South Bay,2,L1S2,C,10:00,10:35,0.766,<1.5,4.66,34.81,33.85,6.77,98.87,2.47,-,-,24.64286194,2.54135,12.0,1.5,3,0,1,0,0,0,0,0,0,0,1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.8,Y,reddish/brown algae,KG,48.67,10.92,0.25,7.42,2.92,0.75,7.83,16.67,4.58
Grazer,Z. velifer,2,2/3/2023,L1 - South Bay,2,L1S2,C,10:00,10:35,0.766,<1.5,4.66,34.81,33.85,6.77,98.87,2.47,-,-,24.64286194,2.54135,10.0,0.5,3,0,0,0,0,0,3,0,0,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.8,,mucus,TS,48.67,10.92,0.25,7.42,2.92,0.75,7.83,16.67,4.58
Grazer,Z. velifer,2,2/3/2023,L1 - South Bay,2,L1S2,C,10:00,10:35,0.766,<1.5,4.66,34.81,33.85,6.77,98.87,2.47,-,-,24.64286194,2.54135,8.0,0.5,3,2,0,0,0,0,0,0,0,0,2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.8,,-,TS,48.67,10.92,0.25,7.42,2.92,0.75,7.83,16.67,4.58
Grazer,Z. velifer,2,2/3/2023,L1 - South Bay,2,L1S2,C,10:00,10:35,0.766,<1.5,4.66,34.81,33.85,6.77,98.87,2.47,-,-,24.64286194,2.54135,14.0,0.5,3,8,0,0,0,0,0,0,0,0,8,2.7,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.8,,-,TS,48.67,10.92,0.25,7.42,2.92,0.75,7.83,16.67,4.58
Grazer,Z. velifer,2,2/3/2023,L1 - South Bay,3,L1S3,B,8:55,9:40,0.832,<1.5,4.06,35.02,34.03,6.44,94.20,2.46,-,-,24.65736079,2.599614,9.0,1.5,3,1,0,0,0,0,0,0,0,0,1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.7,0.0,0.0,0.0,0.0,1.1,Y,-,KG,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Grazer,Z. velifer,2,2/3/2023,L1 - South Bay,3,L1S3,B,8:55,9:40,0.832,<1.5,4.06,35.02,34.03,6.44,94.20,2.46,-,-,24.65736079,2.599614,7.0,2,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.7,0.0,0.0,0.0,0.0,1.1,,-,KG,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Grazer,Z. velifer,2,2/3/2023,L1 - South Bay,3,L1S3,B,8:55,9:40,0.832,<1.5,4.06,35.02,34.03,6.44,94.20,2.46,-,-,24.65736079,2.599614,12.0,1,3,5,0,0,0,0,0,0,0,0,5,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.4,0.0,0.7,0.0,0.0,0.0,0.0,1.1,,-,TS,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Grazer,Z. velifer,2,2/3/2023,L1 - South Bay,3,L1S3,B,8:55,9:40,0.832,<1.5,4.06,35.02,34.03,6.44,94.20,2.46,-,-,24.65736079,2.599614,15.0,1,3,0,0,0,0,3,0,0,0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.7,0.0,0.0,0.0,0.0,1.1,,-,TS,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Grazer,Z. velifer,2,2/3/2023,L1 - South Bay,3,L1S3,B,8:55,9:40,0.832,<1.5,4.06,35.02,34.03,6.44,94.20,2.46,-,-,24.65736079,2.599614,12.0,1,3,0,0,0,0,8,0,0,0,0,8,0.0,0.0,2.7,0.0,0.0,0.0,0.0,2.7,0.4,0.0,0.7,0.0,0.0,0.0,0.0,1.1,,-,TS,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Grazer,Z. velifer,2,2/1/2023,L2 - Mid Bay,1,L2S1,C,13:08,13:40,0.333,<1.5,10.48,35.15,-,9.14,135.11,2.72,-,-,25.23563226,2.845506,15.0,2,3,46,0,0,0,0,0,0,0,0,46,15.3,0.0,0.0,0.0,0.0,0.0,0.0,15.3,16.9,0.0,0.0,0.0,0.0,0.0,0.0,16.9,,-,CM,55.83,4.58,0.00,1.00,0.00,0.08,6.33,23.83,8.33
Grazer,Z. velifer,2,2/1/2023,L2 - Mid Bay,1,L2S1,C,13:08,13:40,0.333,<1.5,10.48,35.15,-,9.14,135.11,2.72,-,-,25.23563226,2.845506,7.0,1,3,82,0,0,0,0,0,0,0,0,82,27.3,0.0,0.0,0.0,0.0,0.0,0.0,27.3,16.9,0.0,0.0,0.0,0.0,0.0,0.0,16.9,,-,CM,55.83,4.58,0.00,1.00,0.00,0.08,6.33,23.83,8.33
Grazer,Z. velifer,2,2/1/2023,L2 - Mid Bay,1,L2S1,C,13:08,13:40,0.333,<1.5,10.48,35.15,-,9.14,135.11,2.72,-,-,25.23563226,2.845506,15.0,1,3,48,0,0,0,0,0,0,0,0,48,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.9,0.0,0.0,0.0,0.0,0.0,0.0,16.9,,-,CM,55.83,4.58,0.00,1.00,0.00,0.08,6.33,23.83,8.33
